,title,artist,id,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,duration_ms,label
252,Leper Messiah,Metallica,6XN00D9ejjEt1cW1sY44Gu,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,0.379,0.808,4,-8.605,1,0.0684,5.23e-05,0.794,0.322,0.557,138.694,spotify:track:6XN00D9ejjEt1cW1sY44Gu,https://api.spotify.com/v1/tracks/6XN00D9ejjEt1cW1sY44Gu,339880,nothot
253,No. 5,Hollywood Undead,3BiWSo1MJvdywIBcBpNZ9e,https://open.spotify.com/artist/0CEFCo8288kQU7mJi25s6E,0.696,0.895,3,-5.995,0,0.111,0.0118,0,0.324,0.79,126.037,spotify:track:3BiWSo1MJvdywIBcBpNZ9e,https://api.spotify.com/v1/tracks/3BiWSo1MJvdywIBcBpNZ9e,185173,nothot
254,Bootycall,Afromental,3piJML8OeXrl3Iu8d4igUP,https://open.spotify.com/artist/6amixKL4YtGVOijRLEhWNz,0.813,0.759,8,-6.77,1,0.043,0.000519,0,0.155,0.627,109.987,spotify:track:3piJML8OeXrl3Iu8d4igUP,https://api.spotify.com/v1/tracks/3piJML8OeXrl3Iu8d4igUP,196760,nothot
255,Come As You Are,Nirvana,2RsAajgo0g7bMCHxwH3Sk0,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,spotify:track:2RsAajgo0g7bMCHxwH3Sk0,https://api.spotify.com/v1/tracks/2RsAajgo0g7bMCHxwH3Sk0,218920,nothot
256,Fools,The Temper Trap,0wGCXBFdrBjZQylHCR3MTs,https://open.spotify.com/artist/4W48hZAnAHVOC2c8WH8pcq,0.564,0.498,2,-8.868,1,0.0306,0.139,0.755,0.0801,0.0765,127.995,spotify:track:0wGCXBFdrBjZQylHCR3MTs,https://api.spotify.com/v1/tracks/0wGCXBFdrBjZQylHCR3MTs,275400,nothot
257,You Got Lucky,Tom Petty And The Heartbreakers,5eMZ3EPIMGoWlrrVhxatdv,https://open.spotify.com/artist/4tX2TplrkIP4v05BNC903e,0.687,0.649,9,-6.776,0,0.0273,0.0381,1.08e-05,0.043,0.641,114.811,spotify:track:5eMZ3EPIMGoWlrrVhxatdv,https://api.spotify.com/v1/tracks/5eMZ3EPIMGoWlrrVhxatdv,217960,nothot
258,Time To Pretend,MGMT,4iG2gAwKXsOcijVaVXzRPW,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,261000,nothot
259,Found Home,59 Times the Pain,5RCLabWSqBeJQ1l2Fld0RQ,https://open.spotify.com/artist/0XO6bPwTrMRwwP54Kxhxbu,0.382,0.967,1,-5.06,1,0.13,0.000133,8.95e-06,0.0928,0.32,129.494,spotify:track:5RCLabWSqBeJQ1l2Fld0RQ,https://api.spotify.com/v1/tracks/5RCLabWSqBeJQ1l2Fld0RQ,146893,nothot
260,Drum Song,The Temper Trap,7J0fSLnFBjdG3Bhl9u2faA,https://open.spotify.com/artist/4W48hZAnAHVOC2c8WH8pcq,0.544,0.845,11,-8.417,0,0.049,0.00239,0.654,0.133,0.639,130.286,spotify:track:7J0fSLnFBjdG3Bhl9u2faA,https://api.spotify.com/v1/tracks/7J0fSLnFBjdG3Bhl9u2faA,202587,nothot
261,Cold Water,Damien Rice,2mUNPeRl81MwJpy40yqjED,https://open.spotify.com/artist/14r9dR01KeBLFfylVSKCZQ,0.297,0.169,0,-16.369,1,0.0361,0.876,0.152,0.0856,0.0886,119.642,spotify:track:2mUNPeRl81MwJpy40yqjED,https://api.spotify.com/v1/tracks/2mUNPeRl81MwJpy40yqjED,299400,nothot
262,Guys Like Me,Eric Church,27YQyAEPe697fP5wJH1unp,https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV,0.392,0.711,0,-4.541,1,0.0384,0.826,5.12e-05,0.904,0.699,159.635,spotify:track:27YQyAEPe697fP5wJH1unp,https://api.spotify.com/v1/tracks/27YQyAEPe697fP5wJH1unp,179267,nothot
263,My Sacrifice,Creed,2VSbEXqs6NbNiZSTcHlIDR,https://open.spotify.com/artist/43sZBwHjahUvgbx1WNIkIz,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,spotify:track:2VSbEXqs6NbNiZSTcHlIDR,https://api.spotify.com/v1/tracks/2VSbEXqs6NbNiZSTcHlIDR,294600,nothot
264,Mud On The Tires,Brad Paisley,4AQWKGBWTR7fVuUKxi5sKE,https://open.spotify.com/artist/13YmWQJFwgZrd4bf5IjMY4,0.445,0.744,2,-7.978,1,0.0424,0.343,6.73e-05,0.167,0.48,185.199,spotify:track:4AQWKGBWTR7fVuUKxi5sKE,https://api.spotify.com/v1/tracks/4AQWKGBWTR7fVuUKxi5sKE,208267,nothot
265,Where I Stand,Days Of The New,5rrb7jvZ3AIknpVLOfRxpx,https://open.spotify.com/artist/07jc1IMGtecDZzOL9cP50t,0.558,0.669,8,-9.958,0,0.0273,0.00727,9.34e-06,0.141,0.338,113.387,spotify:track:5rrb7jvZ3AIknpVLOfRxpx,https://api.spotify.com/v1/tracks/5rrb7jvZ3AIknpVLOfRxpx,339240,nothot
266,The Beautiful People,Marilyn Manson,2aIB1CdRRG7YLBu9hNw9nR,https://open.spotify.com/artist/2VYQTNDsvvKN9wmU5W7xpj,0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,https://api.spotify.com/v1/tracks/2aIB1CdRRG7YLBu9hNw9nR,218827,nothot
267,Hilarious Movie Of The 90s,Four Tet,1gHy7gq1CUSsePLRcKqN7V,https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh,0.68,0.474,11,-11.886,1,0.0365,0.681,0.38,0.107,0.0349,135.057,spotify:track:1gHy7gq1CUSsePLRcKqN7V,https://api.spotify.com/v1/tracks/1gHy7gq1CUSsePLRcKqN7V,209067,nothot
268,Back Against The Wall,Cage The Elephant,15XsaekQbikl8BHW3HXvGf,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3,0.594,0.8,1,-4.907,1,0.0299,0.000929,0,0.109,0.534,110.254,spotify:track:15XsaekQbikl8BHW3HXvGf,https://api.spotify.com/v1/tracks/15XsaekQbikl8BHW3HXvGf,228320,nothot
269,Baby Got Back,Sir Mix-A-Lot,1SAkL1mYNJlaqnBQxVZrRl,https://open.spotify.com/artist/3TQ9JTBI2n2hfo7aRONEYV,0.926,0.669,1,-11.271,1,0.301,0.0051,0,0.0887,0.642,128.462,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/tracks/1SAkL1mYNJlaqnBQxVZrRl,262827,nothot
270,I Want You,Erykah Badu,3h0jWWIJk9FFesxgUQ5WoP,https://open.spotify.com/artist/7IfculRW2WXyzNQ8djX8WX,0.572,0.381,7,-11.524,1,0.262,0.487,0.102,0.124,0.324,96.978,spotify:track:3h0jWWIJk9FFesxgUQ5WoP,https://api.spotify.com/v1/tracks/3h0jWWIJk9FFesxgUQ5WoP,653160,nothot
271,Collecting Skylines,Swearing At Motorists,4gVKfvbMi9XkRGFx2RAXzN,https://open.spotify.com/artist/3Y65u3qAZETfTQMZ4gUTDp,0.286,0.36,10,-14.085,1,0.053,0.635,0.793,0.133,0.663,158.807,spotify:track:4gVKfvbMi9XkRGFx2RAXzN,https://api.spotify.com/v1/tracks/4gVKfvbMi9XkRGFx2RAXzN,33453,nothot
272,Ruling Dub,Groundation,1jdIs5lbbxbmIpaLZzJJB1,https://open.spotify.com/artist/5L59UhTBOeIRPxF5umwC9p,0.823,0.37,1,-10.862,1,0.0555,0.0512,0.0458,0.0956,0.65,122.236,spotify:track:1jdIs5lbbxbmIpaLZzJJB1,https://api.spotify.com/v1/tracks/1jdIs5lbbxbmIpaLZzJJB1,426085,nothot
273,Sandstorm,Darude,6Sy9BUbgFse0n0LPA5lwy5,https://open.spotify.com/artist/0LhHRmSd1EYM5QdNeNnCoQ,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065,spotify:track:6Sy9BUbgFse0n0LPA5lwy5,https://api.spotify.com/v1/tracks/6Sy9BUbgFse0n0LPA5lwy5,225493,nothot
274,Clocks,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,307880,nothot
275,Bitter Sweet Symphony,The Verve,57iDDD9N9tTWe75x6qhStw,https://open.spotify.com/artist/2cGwlqi3k18jFpUyTrsR84,0.356,0.917,9,-6.006,1,0.0479,0.0335,0,0.406,0.518,171.176,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,357267,nothot
276,Livin On A Prayer,Bon Jovi,37ZJ0p5Jm13JPevGcx4SkF,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,249293,nothot
277,Bleed It Out [Live At Milton Keynes],Linkin Park,6jLGsYXIhfmWkqf0N3cxOF,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,0.252,0.955,1,-5.06,0,0.0731,3.07e-05,0.000648,0.865,0.141,139.835,spotify:track:6jLGsYXIhfmWkqf0N3cxOF,https://api.spotify.com/v1/tracks/6jLGsYXIhfmWkqf0N3cxOF,495000,nothot
278,My Name Is,Eminem,75IN3CtuZwTHTnZvYM4qnJ,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,spotify:track:75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/tracks/75IN3CtuZwTHTnZvYM4qnJ,268400,nothot
279,Thickfreakness,The Black Keys,4m6uJViB1sb3OXErHUkkWk,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz,0.356,0.743,2,-4.842,1,0.0412,0.569,0.905,0.328,0.518,142.768,spotify:track:4m6uJViB1sb3OXErHUkkWk,https://api.spotify.com/v1/tracks/4m6uJViB1sb3OXErHUkkWk,228373,nothot
280,The Gift,Angels and Airwaves,1pt0boaigJxf1B9AoXDoeb,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,0.573,0.851,4,-6.61,1,0.0305,0.00164,0.000185,0.601,0.561,104.088,spotify:track:1pt0boaigJxf1B9AoXDoeb,https://api.spotify.com/v1/tracks/1pt0boaigJxf1B9AoXDoeb,302067,nothot
281,Killing In The Name,Rage Against The Machine,59WN2psjkt1tyaxjspN8fp,https://open.spotify.com/artist/2d0hyoQ5ynDBnkvAbJKORj,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,313573,nothot
282,Country House,Blur,6L4fEE9awoUnSEy1bmQebb,https://open.spotify.com/artist/7MhMgCo0Bl0Kukl93PZbYS,0.331,0.885,9,-6.606,1,0.0923,0.205,0,0.123,0.589,175.293,spotify:track:6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/tracks/6L4fEE9awoUnSEy1bmQebb,236960,nothot
283,Youth Against Fascism,Sonic Youth,7ewAyUnxyKXFBAm4HDgaeN,https://open.spotify.com/artist/5UqTO8smerMvxHYA5xsXb6,0.435,0.97,2,-4.371,1,0.0671,1.33e-05,0.693,0.107,0.579,144.607,spotify:track:7ewAyUnxyKXFBAm4HDgaeN,https://api.spotify.com/v1/tracks/7ewAyUnxyKXFBAm4HDgaeN,216173,nothot
284,Get Out,Train,0oKPOgKd7AiRYoUauTQKVL,https://open.spotify.com/artist/2z4X4poWY0S4DrJIcxML1o,0.369,0.908,5,-6.573,1,0.0684,0.101,0,0.337,0.613,123.182,spotify:track:0oKPOgKd7AiRYoUauTQKVL,https://api.spotify.com/v1/tracks/0oKPOgKd7AiRYoUauTQKVL,231749,nothot
285,One In A Million,Guns N' Roses,1dKUedvGLfp8byiThM1TO0,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,0.587,0.653,8,-9.73,0,0.0302,0.703,1.86e-05,0.064,0.576,135.866,spotify:track:1dKUedvGLfp8byiThM1TO0,https://api.spotify.com/v1/tracks/1dKUedvGLfp8byiThM1TO0,371133,nothot
286,September,Daughtry,4HXS0Fnv96OdGZkpzEJ75j,https://open.spotify.com/artist/5P5FTygHyx2G57oszR3Wot,0.42,0.702,10,-5.523,1,0.0337,0.0472,0,0.0809,0.355,149.862,spotify:track:4HXS0Fnv96OdGZkpzEJ75j,https://api.spotify.com/v1/tracks/4HXS0Fnv96OdGZkpzEJ75j,240213,nothot
287,Ex-Factor,Lauryn Hill,2VjXGuPVVxyhMgER3Uz2Fe,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,0.593,0.619,3,-9.003,0,0.0976,0.118,0,0.484,0.668,80.02,spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/tracks/2VjXGuPVVxyhMgER3Uz2Fe,326533,nothot
288,Danger,Erykah Badu,3QQvIISzuI9x9yFHAh2AIQ,https://open.spotify.com/artist/7IfculRW2WXyzNQ8djX8WX,0.797,0.535,11,-10.631,1,0.444,0.0206,4.75e-05,0.113,0.43,89.037,spotify:track:3QQvIISzuI9x9yFHAh2AIQ,https://api.spotify.com/v1/tracks/3QQvIISzuI9x9yFHAh2AIQ,349000,nothot
289,The Stallion,Ween,6mak9DgfglsBqdMjwW1Sym,https://open.spotify.com/artist/3u1ulLq00Y3bfmq9FfjsPu,0.59,0.399,0,-11.98,1,0.0367,0.0867,0.000105,0.548,0.603,136.83,spotify:track:6mak9DgfglsBqdMjwW1Sym,https://api.spotify.com/v1/tracks/6mak9DgfglsBqdMjwW1Sym,205480,nothot
290,Planet Telex,Radiohead,37JISltgxizbDAyNEEqkTY,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,0.429,0.881,9,-8.013,0,0.107,0.0213,0.688,0.607,0.258,148.963,spotify:track:37JISltgxizbDAyNEEqkTY,https://api.spotify.com/v1/tracks/37JISltgxizbDAyNEEqkTY,259200,nothot
291,Se Ne Dicon Di Parole,"Giuliano Palma, The Bluebeaters",5sNUgjxC7ecFLe9D4KgHT2,https://open.spotify.com/artist/2u5IIKL2fjP4hi6gawR97f,0.72,0.878,9,-2.953,0,0.03,0.387,0,0.301,0.92,125.025,spotify:track:5sNUgjxC7ecFLe9D4KgHT2,https://api.spotify.com/v1/tracks/5sNUgjxC7ecFLe9D4KgHT2,204987,nothot
292,Brave The Elements,Colossal,1nX2vcloyW4FzROGWluQDd,https://open.spotify.com/artist/1xYm1bUpNwdi6bnRkBK6Oz,0.362,0.927,0,-6.837,1,0.049,0.0131,0.28,0.194,0.377,124.717,spotify:track:1nX2vcloyW4FzROGWluQDd,https://api.spotify.com/v1/tracks/1nX2vcloyW4FzROGWluQDd,206987,nothot
293,No Surprise,Daughtry,6q4XLE5WeOBWftoc9gTl2P,https://open.spotify.com/artist/5P5FTygHyx2G57oszR3Wot,0.508,0.823,3,-3.711,1,0.031,0.00741,0,0.104,0.152,95.98,spotify:track:6q4XLE5WeOBWftoc9gTl2P,https://api.spotify.com/v1/tracks/6q4XLE5WeOBWftoc9gTl2P,270640,nothot
294,Dragula,Rob Zombie,3RLZsA0nKriXicGjd9mcOa,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,spotify:track:3RLZsA0nKriXicGjd9mcOa,https://api.spotify.com/v1/tracks/3RLZsA0nKriXicGjd9mcOa,222893,nothot
295,Blood To Bleed,Rise Against,7kUKF6jER5BPGIRAgRxXnd,https://open.spotify.com/artist/6Wr3hh341P84m3EI8qdn9O,0.563,0.897,1,-3.911,0,0.0393,0.0191,0.00742,0.0892,0.285,124.102,spotify:track:7kUKF6jER5BPGIRAgRxXnd,https://api.spotify.com/v1/tracks/7kUKF6jER5BPGIRAgRxXnd,228480,nothot
296,Cheap And Cheerful,The Kills,1uX5AUX69UtVhxbFI6H1Ql,https://open.spotify.com/artist/5BYuBzqmTXwUDw2rYkwExr,0.586,0.781,8,-5.877,1,0.252,0.00375,3.41e-05,0.133,0.265,128.972,spotify:track:1uX5AUX69UtVhxbFI6H1Ql,https://api.spotify.com/v1/tracks/1uX5AUX69UtVhxbFI6H1Ql,356400,nothot
297,Love So Right,Bee Gees,2rVxsVGLFssDfM5B9BUL0K,https://open.spotify.com/artist/1LZEQNv7sE11VDY3SdxQeN,0.575,0.405,4,-13.346,1,0.0279,0.345,5.91e-05,0.645,0.558,80.983,spotify:track:2rVxsVGLFssDfM5B9BUL0K,https://api.spotify.com/v1/tracks/2rVxsVGLFssDfM5B9BUL0K,215493,nothot
298,Bones,The Killers,4shKoD4U0rsE6UDjyPEjyK,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,0.472,0.902,9,-3.607,1,0.0643,0.000679,0.124,0.0822,0.567,139.57,spotify:track:4shKoD4U0rsE6UDjyPEjyK,https://api.spotify.com/v1/tracks/4shKoD4U0rsE6UDjyPEjyK,227000,nothot
299,Holding Back The Years,Simply Red,7blHIRcL3J68cOZx1zpGHh,https://open.spotify.com/artist/1fa0cOhromAZdq2xRA4vv8,0.695,0.517,10,-7.898,0,0.025,0.658,2.59e-06,0.299,0.693,87.162,spotify:track:7blHIRcL3J68cOZx1zpGHh,https://api.spotify.com/v1/tracks/7blHIRcL3J68cOZx1zpGHh,251533,nothot
300,Posters,Jack Johnson,4Y31epheGTOoPf29EAGwly,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,0.722,0.415,4,-11.551,1,0.0411,0.432,0.0313,0.103,0.684,164.904,spotify:track:4Y31epheGTOoPf29EAGwly,https://api.spotify.com/v1/tracks/4Y31epheGTOoPf29EAGwly,197766,nothot
301,Runaway Love,Justin Bieber,1xgN9KBVVoTNygpYjpXnvH,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,0.754,0.65,10,-6.046,0,0.0316,0.0833,0,0.177,0.924,104.023,spotify:track:1xgN9KBVVoTNygpYjpXnvH,https://api.spotify.com/v1/tracks/1xgN9KBVVoTNygpYjpXnvH,212573,nothot
302,Tighten Up,The Black Keys,3C542UknrX76XSRXTyQ1Qg,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz,0.517,0.711,6,-5.84,0,0.0627,0.000763,7.15e-06,0.568,0.582,108.846,spotify:track:3C542UknrX76XSRXTyQ1Qg,https://api.spotify.com/v1/tracks/3C542UknrX76XSRXTyQ1Qg,211336,nothot
303,Rollerblades,Eliza Doolittle,3EhqSEWyZp1LsulbXZPMGV,https://open.spotify.com/artist/14L5rpGTLVUz1pD8fUeJB1,0.931,0.283,0,-8.645,1,0.0813,0.662,0,0.121,0.694,114.964,spotify:track:3EhqSEWyZp1LsulbXZPMGV,https://api.spotify.com/v1/tracks/3EhqSEWyZp1LsulbXZPMGV,183800,nothot
304,Flesh Into Gear,CKY,3JwRNyUYy89ynTQoYefjhn,https://open.spotify.com/artist/3ZQEU2arcWXSv3oz8hwWBK,0.292,0.957,8,-4.36,1,0.0897,0.00039,0,0.119,0.368,94.464,spotify:track:3JwRNyUYy89ynTQoYefjhn,https://api.spotify.com/v1/tracks/3JwRNyUYy89ynTQoYefjhn,186240,nothot
305,White Room,Cream,3Xls4cNOwy01dtrNXb1inG,https://open.spotify.com/artist/74oJ4qxwOZvX6oSsu1DGnw,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,spotify:track:3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,298333,nothot
306,Baby Come Back,Player,41sGGCCoHI2GLV9qadX80A,https://open.spotify.com/artist/0fgtHVpOPfXb07S8Jx443z,0.646,0.602,5,-10.238,0,0.0758,0.0599,1.7e-05,0.0956,0.543,156.101,spotify:track:41sGGCCoHI2GLV9qadX80A,https://api.spotify.com/v1/tracks/41sGGCCoHI2GLV9qadX80A,255845,nothot
307,Serve The Servants,Nirvana,3w5Ekq9O8g0gGFEsT77Ydi,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,0.435,0.895,10,-8.7,1,0.0421,1.13e-05,0.0318,0.19,0.668,119.659,spotify:track:3w5Ekq9O8g0gGFEsT77Ydi,https://api.spotify.com/v1/tracks/3w5Ekq9O8g0gGFEsT77Ydi,217173,nothot
308,Paradise Circus,Massive Attack,2BndJYJQ17UcEeUFJP5JmY,https://open.spotify.com/artist/6FXMGgJwohJLUSr5nVlf9X,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,spotify:track:2BndJYJQ17UcEeUFJP5JmY,https://api.spotify.com/v1/tracks/2BndJYJQ17UcEeUFJP5JmY,297775,nothot
309,Slang Blade,Binary Star,7Hulh4egjeFaX7vroja3Q7,https://open.spotify.com/artist/1bulNj9KHvx8haqJBFDSyz,0.823,0.764,5,-7.841,0,0.162,0.423,0,0.0971,0.706,99.529,spotify:track:7Hulh4egjeFaX7vroja3Q7,https://api.spotify.com/v1/tracks/7Hulh4egjeFaX7vroja3Q7,157755,nothot
310,Dream On,Aerosmith,5MxNLUsfh7uzROypsoO5qe,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,spotify:track:5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,266960,nothot
311,Kiss Of Life,Sade,65krtHkaYLPr0mEbjL61UP,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,0.723,0.47,6,-11.302,0,0.028,0.633,0.0373,0.0968,0.783,97.107,spotify:track:65krtHkaYLPr0mEbjL61UP,https://api.spotify.com/v1/tracks/65krtHkaYLPr0mEbjL61UP,251333,nothot
312,Like Youll Never See Me Again,Alicia Keys,3JHDtmFdX9kdx9wz0md98U,https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa,0.562,0.657,7,-8.074,1,0.0315,0.173,0.000272,0.102,0.266,127.808,spotify:track:3JHDtmFdX9kdx9wz0md98U,https://api.spotify.com/v1/tracks/3JHDtmFdX9kdx9wz0md98U,315360,nothot
313,Get Down Tonight,KC And The Sunshine Band,6zbFTYeqNvZdms60HouEFT,https://open.spotify.com/artist/3mQBpAOMWYqAZyxtyeo4Lo,0.671,0.776,10,-11.414,1,0.0282,0.137,0.00649,0.394,0.92,112.629,spotify:track:6zbFTYeqNvZdms60HouEFT,https://api.spotify.com/v1/tracks/6zbFTYeqNvZdms60HouEFT,317160,nothot
314,Rhythm Of The Night,Corona,0ofMkI3jzmGCElAOgOLeo3,https://open.spotify.com/artist/26T6b8maqEVltcmE4kSDUl,0.69,0.805,5,-11.522,0,0.0336,0.000232,0.739,0.095,0.799,127.808,spotify:track:0ofMkI3jzmGCElAOgOLeo3,https://api.spotify.com/v1/tracks/0ofMkI3jzmGCElAOgOLeo3,264280,nothot
315,Matricide,Nevermore,4iZqNWf2ztEYvw41wnF4Df,https://open.spotify.com/artist/1wUArE0NhHB8M1bU2WSplY,0.351,0.878,10,-7.119,0,0.0544,5.05e-05,0.000346,0.22,0.374,107.567,spotify:track:4iZqNWf2ztEYvw41wnF4Df,https://api.spotify.com/v1/tracks/4iZqNWf2ztEYvw41wnF4Df,320600,nothot
316,Lady In Black,Ensiferum,6zUEgBFX3pNskxw6HRLqeo,https://open.spotify.com/artist/0krXCIkthz13P8o0v2tksH,0.27,0.778,9,-6.154,0,0.0387,0.00246,0.012,0.122,0.446,98.004,spotify:track:6zUEgBFX3pNskxw6HRLqeo,https://api.spotify.com/v1/tracks/6zUEgBFX3pNskxw6HRLqeo,273893,nothot
317,Home,"Edward Sharpe, The Magnetic Zeros",0cBPuDA3xUjR4Vh9o7CKy8,https://open.spotify.com/artist/7giUHu5pv6YTZgSkxxCcgh,0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676,spotify:track:0cBPuDA3xUjR4Vh9o7CKy8,https://api.spotify.com/v1/tracks/0cBPuDA3xUjR4Vh9o7CKy8,306320,nothot
318,He Loves Me,Jill Scott,5nLNLf9BjivI61YcVURmXH,https://open.spotify.com/artist/6AVLthptCPhfrxlHadOBJD,0.448,0.363,3,-11.946,0,0.0567,0.588,3.07e-06,0.107,0.308,100.033,spotify:track:5nLNLf9BjivI61YcVURmXH,https://api.spotify.com/v1/tracks/5nLNLf9BjivI61YcVURmXH,285863,nothot
319,Got The Glory,Jason Collett,5XgZ0X5edABTNGA9KDqOuG,https://open.spotify.com/artist/4uuXjSga3HgpAETXd0UpxW,0.225,0.933,7,-3.392,1,0.126,0.00652,0.000596,0.739,0.471,150.877,spotify:track:5XgZ0X5edABTNGA9KDqOuG,https://api.spotify.com/v1/tracks/5XgZ0X5edABTNGA9KDqOuG,200213,nothot
320,Walking On The Moon,The Police,1biVocMeLWcPjBb59CBJjJ,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE,0.514,0.34,0,-12.774,1,0.0537,0.00142,0.0176,0.213,0.269,145.988,spotify:track:1biVocMeLWcPjBb59CBJjJ,https://api.spotify.com/v1/tracks/1biVocMeLWcPjBb59CBJjJ,300827,nothot
321,Make Her Say,"Kid Cudi, Kanye West, Common",1JzC9MScDhIomsiRIZYJO8,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,0.93,0.71,10,-5.262,0,0.0692,0.25,2.17e-05,0.12,0.457,99.053,spotify:track:1JzC9MScDhIomsiRIZYJO8,https://api.spotify.com/v1/tracks/1JzC9MScDhIomsiRIZYJO8,216413,nothot
322,Marry Me,Train,2MWOqewf5j0qf2b6S5J6cS,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,0.461,0.267,0,-8.514,1,0.0278,0.834,2.03e-05,0.107,0.481,87.918,spotify:track:2MWOqewf5j0qf2b6S5J6cS,https://api.spotify.com/v1/tracks/2MWOqewf5j0qf2b6S5J6cS,205453,nothot
323,...Baby One More Time,Britney Spears,3MjUtNVVq3C8Fn0MP3zhXa,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,211067,nothot
324,Smooth Criminal,Alien Ant Farm,5z6xHjCZr7a7AIcy8sPBKy,https://open.spotify.com/artist/6TZdvF1kFzwnQLgHQynzsO,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy,209267,nothot
